"S S (S S)";"S S (S S)";"(\u v w.u w (v w)) (\u v w.u w (v w))
((\u v w.u w (v w)) (\u v w.u w (v w)))";"(\u v.u v (\w.v w (u v w)))";"Nothing";"Nothing";"Nothing";"Nothing"
"S (S S S)";"S (S S S)";"(\u v w.u w (v w))
((\u v w.u w (v w)) (\u v w.u w (v w)) (\u v w.u w (v w)))";"(\u v.v (u v) (\w.v w (u v w)))";"Nothing";"Nothing";"Nothing";"Nothing"
"S (S (S S))";"S (S (S S))";"(\u v w.u w (v w))
((\u v w.u w (v w)) ((\u v w.u w (v w)) (\u v w.u w (v w))))";"(\u v w.v (u v) w (u v (v (u v)) w))";"((((a -> b -> c) -> a -> b) -> a -> b -> c)
 ->
 (a -> b -> c) -> a -> b)
->
(((a -> b -> c) -> a -> b) -> a -> b -> c) -> a -> c";"((((a -> b -> c) -> a -> b) -> a -> b -> c)
 ->
 (a -> b -> c) -> a -> b)
->
(((a -> b -> c) -> a -> b) -> a -> b -> c) -> a -> c";"((((a -> b -> c) -> a -> b) -> a -> b -> c)
 ->
 (a -> b -> c) -> a -> b)
->
(((a -> b -> c) -> a -> b) -> a -> b -> c) -> a -> c";"((((a -> b -> c) -> a -> b) -> a -> b -> c)
 ->
 (a -> b -> c) -> a -> b)
->
(((a -> b -> c) -> a -> b) -> a -> b -> c) -> a -> c"
"K K K K K";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K) K K";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K K) K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K K (K K)";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K K K) K";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K (K K)) K";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K K) (K K)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K (K K K)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K (K K))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K K K)";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K (K K) K)";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K K (K K))";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K K K))";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K (K (K K)))";"K (K (K (K K)))";"(\u v.u) ((\u v.u) ((\u v.u) ((\u v.u) (\u v.u))))";"(\u v w x y z.y)";"a -> b -> c -> d -> e -> f -> e";"a -> b -> c -> d -> e -> f -> e";"a -> b -> c -> d -> e -> f -> e";"a -> b -> c -> d -> e -> f -> e"
"K K K K S";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K) K S";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K K) S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K K (K S)";"K (K S)";"(\u v.u) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"K (K K K) S";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K (K K)) S";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K K) (K S)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K (K K S)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K (K S))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K K S)";"K (K S)";"(\u v.u) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"K (K (K K) S)";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K K (K S))";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K K S))";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K (K (K S)))";"K (K (K (K S)))";"(\u v.u) ((\u v.u) ((\u v.u) ((\u v.u) (\u v w.u w (v w)))))";"(\u v w x y z u1.y u1 (z u1))";"a -> b -> c -> d -> (e -> f -> g) -> (e -> f) -> e -> g";"a -> b -> c -> d -> (e -> f -> g) -> (e -> f) -> e -> g";"a -> b -> c -> d -> (e -> f -> g) -> (e -> f) -> e -> g";"a -> b -> c -> d -> (e -> f -> g) -> (e -> f) -> e -> g"
"K K K S K";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"K (K K) S K";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K S) K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K K (S K)";"K (S K)";"(\u v.u) ((\u v w.u w (v w)) (\u v.u))";"(\u v w.w)";"a -> (b -> c) -> b -> b";"a -> b -> c -> c";"a -> (b -> c) -> b -> b";"a -> (b -> c) -> b -> b"
"K (K K S) K";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K (K S)) K";"K (K S)";"(\u v.u) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"K (K K) (S K)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K (K S K)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K (S K))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K S K)";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K (K S) K)";"K (K S)";"(\u v.u) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"K (K K (S K))";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K S K))";"K (K S)";"(\u v.u) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"K (K (K (S K)))";"K (K (K (S K)))";"(\u v.u) ((\u v.u) ((\u v.u) ((\u v w.u w (v w)) (\u v.u))))";"(\u v w x y.y)";"a -> b -> c -> (d -> e) -> d -> d";"a -> b -> c -> d -> e -> e";"a -> b -> c -> (d -> e) -> d -> d";"a -> b -> c -> (d -> e) -> d -> d"
"K K K S S";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"K (K K) S S";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K S) S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K K (S S)";"K (S S)";"(\u v.u) ((\u v w.u w (v w)) (\u v w.u w (v w)))";"(\u v w x.w x (v w x))";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d"
"K (K K S) S";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K (K S)) S";"K (K S)";"(\u v.u) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"K (K K) (S S)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K (K S S)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K (S S))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K S S)";"K (K S)";"(\u v.u) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"K (K (K S) S)";"K (K S)";"(\u v.u) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"K (K K (S S))";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K S S))";"K (K S)";"(\u v.u) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"K (K (K (S S)))";"K (K (K (S S)))";"(\u v.u)
((\u v.u) ((\u v.u) ((\u v w.u w (v w)) (\u v w.u w (v w)))))";"(\u v w x y z.y z (x y z))";"a -> b -> c -> ((d -> e -> f) -> d -> e) -> (d -> e -> f) -> d -> f";"a -> b -> c -> ((d -> e -> f) -> d -> e) -> (d -> e -> f) -> d -> f";"a -> b -> c -> ((d -> e -> f) -> d -> e) -> (d -> e -> f) -> d -> f";"a -> b -> c -> ((d -> e -> f) -> d -> e) -> (d -> e -> f) -> d -> f"
"K K S K K";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K S) K K";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"K K (S K) K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K S (K K)";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K S K) K";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"K (K (S K)) K";"K (S K)";"(\u v.u) ((\u v w.u w (v w)) (\u v.u))";"(\u v w.w)";"a -> (b -> c) -> b -> b";"a -> b -> c -> c";"a -> (b -> c) -> b -> b";"a -> (b -> c) -> b -> b"
"K (K S) (K K)";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K (S K K)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (S (K K))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K S K K)";"K (S K)";"(\u v.u) ((\u v w.u w (v w)) (\u v.u))";"(\u v w.w)";"a -> (b -> c) -> b -> b";"a -> b -> c -> c";"a -> (b -> c) -> b -> b";"a -> (b -> c) -> b -> b"
"K (K (S K) K)";"K (S K)";"(\u v.u) ((\u v w.u w (v w)) (\u v.u))";"(\u v w.w)";"a -> (b -> c) -> b -> b";"a -> b -> c -> c";"a -> (b -> c) -> b -> b";"a -> (b -> c) -> b -> b"
"K (K S (K K))";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K (K (S K K))";"K (K (S K K))";"(\u v.u) ((\u v.u) ((\u v w.u w (v w)) (\u v.u) (\u v.u)))";"(\u v w.w)";"a -> b -> c -> c";"a -> b -> c -> c";"a -> b -> c -> c";"a -> b -> c -> c"
"K (K (S (K K)))";"K (K (S (K K)))";"(\u v.u) ((\u v.u) ((\u v w.u w (v w)) ((\u v.u) (\u v.u))))";"(\u v w x y.w x)";"a -> b -> (c -> d) -> c -> e -> d";"a -> b -> (c -> d) -> c -> e -> d";"a -> b -> (c -> d) -> c -> e -> d";"a -> b -> (c -> d) -> c -> e -> d"
"K K S K S";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K S) K S";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"K K (S K) S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K S (K S)";"K (K S)";"(\u v.u) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"K (K S K) S";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"K (K (S K)) S";"K (S K)";"(\u v.u) ((\u v w.u w (v w)) (\u v.u))";"(\u v w.w)";"a -> (b -> c) -> b -> b";"a -> b -> c -> c";"a -> (b -> c) -> b -> b";"a -> (b -> c) -> b -> b"
"K (K S) (K S)";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K (S K S)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (S (K S))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K S K S)";"K (S S)";"(\u v.u) ((\u v w.u w (v w)) (\u v w.u w (v w)))";"(\u v w x.w x (v w x))";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d"
"K (K (S K) S)";"K (S K)";"(\u v.u) ((\u v w.u w (v w)) (\u v.u))";"(\u v w.w)";"a -> (b -> c) -> b -> b";"a -> b -> c -> c";"a -> (b -> c) -> b -> b";"a -> (b -> c) -> b -> b"
"K (K S (K S))";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K (K (S K S))";"K (K (S K S))";"(\u v.u)
((\u v.u) ((\u v w.u w (v w)) (\u v.u) (\u v w.u w (v w))))";"(\u v w.w)";"a -> b -> (c -> d -> e) -> c -> d -> e";"a -> b -> c -> c";"a -> b -> (c -> d -> e) -> c -> d -> e";"a -> b -> (c -> d -> e) -> c -> d -> e"
"K (K (S (K S)))";"K (K (S (K S)))";"(\u v.u)
((\u v.u) ((\u v w.u w (v w)) ((\u v.u) (\u v w.u w (v w)))))";"(\u v w x y z.w x z (y z))";"a -> b -> (c -> d -> e -> f) -> c -> (d -> e) -> d -> f";"a -> b -> (c -> d -> e -> f) -> c -> (d -> e) -> d -> f";"a -> b -> (c -> d -> e -> f) -> c -> (d -> e) -> d -> f";"a -> b -> (c -> d -> e -> f) -> c -> (d -> e) -> d -> f"
"K K S S K";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"K (K S) S K";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"K K (S S) K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K S (S K)";"K (S K)";"(\u v.u) ((\u v w.u w (v w)) (\u v.u))";"(\u v w.w)";"a -> (b -> c) -> b -> b";"a -> b -> c -> c";"a -> (b -> c) -> b -> b";"a -> (b -> c) -> b -> b"
"K (K S S) K";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"K (K (S S)) K";"K (S S)";"(\u v.u) ((\u v w.u w (v w)) (\u v w.u w (v w)))";"(\u v w x.w x (v w x))";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d"
"K (K S) (S K)";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K (S S K)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"Nothing";"a -> b -> a"
"K K (S (S K))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K S S K)";"K (S K)";"(\u v.u) ((\u v w.u w (v w)) (\u v.u))";"(\u v w.w)";"a -> (b -> c) -> b -> b";"a -> b -> c -> c";"a -> (b -> c) -> b -> b";"a -> (b -> c) -> b -> b"
"K (K (S S) K)";"K (S S)";"(\u v.u) ((\u v w.u w (v w)) (\u v w.u w (v w)))";"(\u v w x.w x (v w x))";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d"
"K (K S (S K))";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K (K (S S K))";"K (K (S S K))";"(\u v.u)
((\u v.u) ((\u v w.u w (v w)) (\u v w.u w (v w)) (\u v.u)))";"(\u v w x.w x w)";"Nothing";"Nothing";"Nothing";"Nothing"
"K (K (S (S K)))";"K (K (S (S K)))";"(\u v.u)
((\u v.u) ((\u v w.u w (v w)) ((\u v w.u w (v w)) (\u v.u))))";"(\u v w x.w x)";"a -> b -> ((c -> d) -> c) -> (c -> d) -> c";"a -> b -> (c -> d) -> c -> d";"a -> b -> ((c -> d) -> c) -> (c -> d) -> c";"a -> b -> ((c -> d) -> c) -> (c -> d) -> c"
"K K S S S";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"K (K S) S S";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"K K (S S) S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K S (S S)";"K (S S)";"(\u v.u) ((\u v w.u w (v w)) (\u v w.u w (v w)))";"(\u v w x.w x (v w x))";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d";"a -> ((b -> c -> d) -> b -> c) -> (b -> c -> d) -> b -> d"
"K (K S S) S";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
